"Subject" "Activity" "Activity.Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-correlation()-X,Y" "tBodyAcc-correlation()-X,Z" "tBodyAcc-correlation()-Y,Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-correlation()-X,Y" "tGravityAcc-correlation()-X,Z" "tGravityAcc-correlation()-Y,Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-correlation()-X,Y" "tBodyAccJerk-correlation()-X,Z" "tBodyAccJerk-correlation()-Y,Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-correlation()-X,Y" "tBodyGyro-correlation()-X,Z" "tBodyGyro-correlation()-Y,Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-correlation()-X,Y" "tBodyGyroJerk-correlation()-X,Z" "tBodyAccMag-arCoeff()2" "tBodyAccMag-arCoeff()3" "tGravityAccMag-arCoeff()2" "tGravityAccMag-arCoeff()3" "tBodyAccJerkMag-arCoeff()2" "tBodyAccJerkMag-arCoeff()3" "tBodyGyroMag-arCoeff()2" "tBodyGyroMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()2" "tBodyGyroJerkMag-arCoeff()3" "tBodyGyroJerkMag-arCoeff()4" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-maxInds-X" "fBodyAcc-maxInds-Y" "fBodyAcc-maxInds-Z" "fBodyAcc-bandsEnergy()-49,64" "fBodyAcc-bandsEnergy()-1,24" "fBodyAcc-bandsEnergy()-25,48" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-maxInds-X" "fBodyAccJerk-maxInds-Y" "fBodyAccJerk-maxInds-Z" "fBodyAccJerk-bandsEnergy()-49,64" "fBodyAccJerk-bandsEnergy()-1,24" "fBodyAccJerk-bandsEnergy()-25,48" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-maxInds-X" "fBodyGyro-maxInds-Y" "fBodyGyro-maxInds-Z" "fBodyGyro-bandsEnergy()-49,64" "fBodyGyro-bandsEnergy()-1,24" "fBodyAccMag-iqr()" "fBodyAccMag-meanFreq()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-iqr()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-iqr()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-iqr()" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
20 6 "LAYING" 0.268210689679487 -0.0154394352991026 -0.103432062417949 -0.0482656768779487 -0.207358985862821 -0.0542406250496154 0.590974958467949 0.00243648291666667 0.107789718651859 0.262939533698718 0.0475302367564103 -0.00278585131532051 0.0750346921474359 -0.00274400097455128 -0.00251495485183974 -0.124028337829487 -0.195401431907051 0.0506540031807692 -0.0224726834409615 -0.0789627194310256 0.0900253976657692 -0.330001276273077 0.012407578850641 -0.0439887857679487 -0.0945547052108333 -0.0402012429820513 -0.0525724570615385 -0.0787712163923077 -0.133636796346795 0.0442433689858974 0.00959049507307692 0.0442433689858974 0.00959049507307692 0.0394152642891026 -0.134580697057692 -0.0483109442188462 0.0346438203096154 -0.16101093406859 -0.162801682225 -0.0853553567628205 -0.57063792171218 -0.324959680379103 -0.67195587225 -0.760959469461538 -0.770940170070513 -0.777613411794872 -0.951809797884615 -0.875869798974359 -0.967541529230769 -0.624523279069231 -0.466996133878205 -0.730766642435897 -0.418717948717949 -0.415641025641026 -0.354871794871795 -0.944313722307692 -0.887054221538462 -0.968446093269231 -0.579382474189103 -0.526303994216667 -0.431155163544231 -0.878205127435897 -0.758478081346154 -0.721485411512821 -0.892790932448718 -0.701515846908333 -0.615180675028846 0.0738546529198077 -0.386724755545513 -0.594619869320513 0.116672886235897 -0.297314074937821 -0.522316290302564 -0.00263009196333333 -0.427133151435897 -0.627214191469231 -0.391737559294872 0.0400896900897436 -0.0560916735528205
21 4 "SITTING" 0.277466525522059 -0.0176664578561765 -0.10877848058848 0.00826093900019608 -0.258110348447868 0.115715630752696 0.645775957808824 -0.0750963071446078 0.0321851774362745 0.462162257516544 0.0502272145612745 -0.043004634573652 0.0822207874776961 0.00350107553584853 -0.010659072671299 -0.194429465870515 -0.0148401855732598 0.177158601301471 -0.0276346639303578 -0.0784719736838971 0.0861212668362745 -0.121391252487255 -0.123262153125074 -0.00276565434828431 -0.100558317889216 -0.0408236141863333 -0.0533861046416422 0.182989603982083 0.0651047623223039 -0.00800260252093137 0.0629835212283333 -0.00800260252093137 0.0629835212283333 -0.0451948221371569 -0.0855357982041667 -0.108368298213554 0.129599528026225 -0.265247320959314 -0.0489703220806373 -0.143709884891667 -0.693486097144118 -0.59377821414902 -0.707713799021814 -0.789531940536765 -0.814052286806373 -0.824472095862745 -0.953030961323529 -0.868320735833333 -0.96774569370098 -0.71641413145049 -0.678615118728922 -0.767351986555392 -0.392058823529412 -0.385294117647059 -0.358137254901961 -0.934948958308824 -0.894234162279412 -0.968571202818627 -0.752040828651961 -0.759325714811275 -0.709471420465686 -0.872549019264706 -0.820999366838235 -0.80730223129902 -0.962762380245098 -0.882613016348039 -0.757598485026471 0.0846512609471814 -0.304360556404902 -0.727844608808333 0.244321861877647 -0.320205557737255 -0.801620382769608 -0.00571922625735294 -0.274587919859657 -0.829902789093137 -0.413916194215686 0.128426547916667 -0.0191761331715686
22 4 "SITTING" 0.279241531908081 -0.0168623073762273 -0.108558951083333 -0.154240426757576 -0.129723179215657 0.212296882165 0.675242930959596 0.0235808363131313 0.236637160405404 0.167608033913131 -0.17769697929798 0.305017283941919 0.0847162929146465 0.0189573433473737 -0.00354166441267677 -0.167463401982323 0.193255443515152 0.110570665258081 -0.0122820553981818 -0.0909878213994949 0.0846177356545455 -0.313651400812626 0.110598404902525 -0.22370343649798 -0.106045772136364 -0.0372238262065657 -0.0543623901222222 -0.0707173941075758 0.217175695463131 -0.0505729101151515 0.158282986820202 -0.0505729101151515 0.158282986820202 -0.0674215964166162 -0.0682095382116162 -0.0539120664658586 0.135806965752475 -0.195859152234343 -0.081025712225303 -0.0768498138126263 -0.672665603776768 -0.606166993241414 -0.750810842838384 -0.765070054176768 -0.814814813737374 -0.818958818439394 -0.954974323787879 -0.900784452878788 -0.959210818080808 -0.680088110645454 -0.65888895869697 -0.795524533080808 -0.367474747474747 -0.393131313131313 -0.305454545454545 -0.930828413383838 -0.932970769545455 -0.959435522626263 -0.700048715979798 -0.844099768484848 -0.712700262257576 -0.887878787474747 -0.862495926464646 -0.813653779136364 -0.961644016010101 -0.898489661868687 -0.761975853919192 0.114660387515515 -0.306686048164646 -0.718642431540404 0.195159519126263 -0.275959495889899 -0.82265614540404 -0.167128243550505 -0.179383337809141 -0.866694620707071 -0.489256027424242 0.056305095239899 -0.157358692081818
22 5 "STANDING" 0.267565895829268 -0.016771104312122 -0.108849744982114 -0.200854072349593 -0.369752094 0.141701249601626 0.503385126178862 0.0442736759186992 0.234681679495935 0.0974977694065041 -0.229930797235772 0.0328299521769106 0.0700672625147154 0.00930099346105691 -0.0131640140761789 -0.169394020096748 -0.0628113913609756 0.237369165343089 -0.00112339350162602 -0.10137018874878 0.0758043878666667 -0.381623718502439 -0.00187089628292683 -0.0160486563910569 -0.114427759866748 -0.0404541723047154 -0.0644152729899187 -0.0670692410390244 0.142390413131707 0.0337760245 0.0354112950146342 0.0337760245 0.0354112950146342 -0.0776298933570732 -0.0647444463089431 -0.0913367229130081 0.168524542231707 -0.268813060623577 -0.0505131584853659 -0.0746451809130081 -0.469793729799187 -0.350425993027642 -0.58511773696748 -0.825334380325203 -0.786991868593496 -0.75297060599187 -0.921033994308943 -0.83729004504065 -0.918057872520325 -0.482177496374797 -0.438179681174797 -0.649840836666667 -0.512520325203252 -0.437073170731707 -0.319674796747968 -0.883456335365854 -0.88170534203252 -0.922698157235772 -0.54222877499187 -0.706565563170732 -0.531747806138211 -0.873712737398374 -0.812221348211382 -0.78188954300813 -0.92757001097561 -0.832901762601626 -0.602812912788618 0.0849529148276423 -0.253609330373171 -0.548150892313821 0.108455184837398 -0.109056271119512 -0.683420736585366 -0.0744484883813008 -0.202937180478049 -0.776553060813008 -0.329550679918699 0.0427750327260163 -0.173424249154472
23 5 "STANDING" 0.273493254730108 -0.019589258786828 -0.109093982385242 -0.0478296230441667 -0.241866655147312 0.204291205108333 0.662324737580645 0.0146209197354839 0.0518662466372043 0.243239694120376 0.0471299129994624 0.159071830793521 0.0778588215843817 0.0200470964972984 -0.000717680881887096 -0.238849383727339 -0.155381348812312 0.272328065232151 -0.0220890418013172 -0.0825972963754032 0.074694942324328 -0.128825268579839 -0.12117294995 -0.231299588568925 -0.0966990737225806 -0.0432722741798387 -0.0621959093526344 0.0365178975172043 0.051724314869086 -0.00978589802994624 0.0540742512 -0.00978589802994624 0.0540742512 -0.0597029070551075 -0.102625461465591 -0.207156777406747 0.0963432026373656 -0.293006741627151 -0.182867146437339 0.0134625077265323 -0.599080886430645 -0.548483208943548 -0.49021281618414 -0.791536592497312 -0.826164873728495 -0.796112489841398 -0.888446178763441 -0.697246852762903 -0.909623236021505 -0.617521836605645 -0.628231338392742 -0.578870810235484 -0.294301075268817 -0.312688172043011 -0.272043010752688 -0.843031095436828 -0.721214347662043 -0.90978923577957 -0.685136501518817 -0.497783811010484 -0.617685416736559 -0.924014336174731 -0.687304890002688 -0.837041155887097 -0.953914056370968 -0.839119117173118 -0.645754585259946 0.11533518491586 -0.360081910851075 -0.609512744756989 0.202553279152177 -0.371401751152688 -0.573254684963414 0.154723197790323 -0.327796216804651 -0.567295340605914 -0.503722187822581 0.0709910591236559 -0.044001828733871
24 6 "LAYING" 0.276767046391076 -0.0176822460103885 -0.107914503687664 -0.106098769647297 -0.303414071014698 0.084690275920105 0.69498126808399 0.0729509702152231 0.0623227714146982 0.264843823592388 -0.174122236265092 -0.0682256632774278 0.0784735003467192 0.00396900308574016 -0.00700960558805774 -0.15263324589832 -0.0669618941788819 0.03127746760958 -0.0212578096847769 -0.0782440202677165 0.0841740375981627 -0.177445452551759 0.0396079902960472 -0.052708779152231 -0.0998294248142257 -0.0390749421383202 -0.0552987683401575 -0.0100896553792651 0.104444899825984 0.0750695845065617 -0.0151530167583701 0.0750695845065617 -0.0151530167583701 -0.0446825228182152 -0.180144169114409 -0.117743964728504 0.0901551141024147 -0.253453838648819 -0.175788564071037 -0.0159949722580052 -0.707613779580052 -0.611509042586877 -0.65585899482231 -0.748370162181102 -0.834995625173228 -0.829800120942257 -0.954182569632546 -0.86974866007874 -0.962554466115486 -0.752245372493438 -0.703641614506562 -0.719655747391076 -0.44745406824147 -0.387086614173228 -0.277690288713911 -0.937695190367454 -0.875743741446194 -0.964895950498688 -0.722607377748032 -0.753710479580053 -0.70948857687664 -0.869991250139108 -0.686394038887139 -0.855733549650919 -0.978428685669291 -0.911862894356955 -0.739105307820997 0.0236300571840945 -0.338609690556772 -0.74292719112336 0.198422013108136 -0.232085879629134 -0.774753950603675 0.0194486014291864 -0.317890619602362 -0.795966110244094 -0.545993623779528 0.0198668428905512 -0.031230921055643
25 5 "STANDING" 0.275301467772127 -0.0193221769314914 -0.10962903098044 -0.0863670259183374 -0.186829692202103 -0.0232163159468215 0.672386622127139 0.0471601427530562 0.239226040930391 0.217587514956235 -0.526082511022249 -0.00150967354816626 0.0817657442063814 0.00638633884442543 -0.010346171499489 -0.0842649475924939 0.0994643286026895 -0.068508769675379 -0.00298151164792176 -0.083900354157824 0.0993606079900489 -0.310076373328606 0.0967795955922738 -0.149042765371638 -0.108263884562298 -0.0389884753435208 -0.0555782223647433 0.0128273072826406 0.0755446531537408 0.11376255806868 -0.00361581928452323 0.11376255806868 -0.00361581928452323 0.00748016683261614 -0.071202477716357 0.139201661746455 0.00122456921872861 -0.0977174943838631 0.0419806030399511 -0.247997611451589 -0.748416509682152 -0.600027697242054 -0.738509947579462 -0.773956935388753 -0.834066829550122 -0.918375022315403 -0.968375853276284 -0.888839021760391 -0.989882439877751 -0.804144642836186 -0.740570312249389 -0.849504849486553 -0.491051344743276 -0.517359413202934 -0.407041564792176 -0.981518451882641 -0.965921104254279 -0.992053083031785 -0.672197763601467 -0.81313379207824 -0.746832213594132 -0.895028523709046 -0.923968766396088 -0.87016271804401 -0.980775253716381 -0.94256065205379 -0.792536649831296 -0.0426423613907335 -0.303982647321271 -0.81150151193154 0.168222731255721 -0.222649410519804 -0.77229487603912 -0.220820330447482 -0.209518627597311 -0.857872406454768 -0.512418782127139 0.0307388427555012 -0.159471155005623
26 5 "STANDING" 0.2730365808625 -0.0161687277463495 -0.107637894928571 -0.222318240919592 -0.102159288289541 0.154561322995663 0.615123534668367 0.10870478277551 0.234107010472449 -0.0239955786142857 -0.199947714938648 0.229759376393367 0.0808743261341837 0.00767709978181122 -0.00724891943768878 -0.204844118375255 0.0519871631997449 0.0127334921704847 -0.020659932105102 -0.0827415060904082 0.0917853294044643 -0.142855957226276 0.0315044798059949 -0.254958358859923 -0.0988125627461224 -0.040476400288852 -0.0558282743354031 -0.0146691799545918 0.0589517802997449 0.0277189735538265 0.0847162324253316 0.0277189735538265 0.0847162324253316 -0.0904902225069643 -0.0591966991332653 -0.109397743911224 0.14930510576227 -0.298184993173367 -0.0604529280791582 -0.0127232345195408 -0.65109030186199 -0.610425833240306 -0.724046087155612 -0.796412111857143 -0.778741496489796 -0.739403453244898 -0.965041858341837 -0.906176616479592 -0.969983158673469 -0.699413168295663 -0.696726473912755 -0.76956529125 -0.415816326530612 -0.388367346938776 -0.261122448979592 -0.949119517015306 -0.901658097704082 -0.971583030510204 -0.703109561068878 -0.799353075357143 -0.689404846813776 -0.84370748255102 -0.742758393326531 -0.81386347597449 -0.969186548852041 -0.906132690459184 -0.724417991736735 0.0883286687093878 -0.341354817446658 -0.730086428102041 0.180460663889796 -0.333091896246173 -0.782551232830102 -0.0121587278753342 -0.264927533619668 -0.824025186785714 -0.482703779359694 -0.0100548626237245 -0.149815525406097
27 5 "STANDING" 0.275223067435897 -0.0162554117217949 -0.105403810015385 -0.158303404389744 -0.229116150085256 0.136888451395385 0.788037331794872 0.0657218505 0.219701605211973 -0.161967251525641 -0.356112908717949 0.331349209935897 0.0767283254358974 0.00997154866282051 -0.00266551938307692 -0.101084416591923 0.0812505143097436 0.0500284593616667 -0.0324471173435897 -0.0765120463525641 0.0809994171153846 -0.34280760740641 0.231517769576923 -0.522283142116667 -0.0966434086025641 -0.0395641430128205 -0.0530710005410256 -0.222415041008974 0.116755535808462 -0.148518021719231 0.174821454707692 -0.148518021719231 0.174821454707692 -0.170987863811026 -0.07362370215 -0.081094792948718 0.134488028288462 -0.305527196474359 -0.00697272762820513 -0.226408661298718 -0.990202906025641 -0.975155754871795 -0.978848418461538 -0.665012407025641 -0.789743589615385 -0.913214990294872 -0.998589688717949 -0.997333200128205 -0.999701149871795 -0.991782158076923 -0.985147330128205 -0.988521791666667 -0.217435897435897 -0.308205128205128 -0.198974358974359 -0.999508158846154 -0.99976858448718 -0.99980279474359 -0.986118446282051 -0.985987914871795 -0.978988605384615 -0.801709401705128 -0.900744416410256 -0.908045976794872 -0.999170431025641 -0.999162770384615 -0.985644649230769 0.249754052126923 -0.46480692625641 -0.989101532948718 0.370549653692308 -0.570667695474359 -0.985096252435897 -0.0527011371551282 -0.236891480584615 -0.992694892307692 -0.609198822564103 0.0335919918205128 -0.143398014142308
27 6 "LAYING" 0.277798919328859 -0.0169386590334393 -0.112273368370134 -0.177951104633221 -0.229053377845336 0.229911249449698 0.585139591107383 0.0234793061308725 0.120613102375168 0.23119510552349 0.0282730682755034 0.169851469597315 0.076859186338255 0.0051839851588557 -0.00554795896677852 -0.122318982947987 0.0386071706095973 0.146075494462416 -0.0683332171546644 -0.0496441313538255 0.116262252263758 -0.161121025011745 0.0755491102768456 -0.132428734790268 -0.0873862322442852 -0.0464751059848658 -0.0600793214 0.0818511070191275 0.145026006798993 -0.0146060348996644 0.0714909379093624 -0.0146060348996644 0.0714909379093624 0.000388982453208054 -0.0934767701550336 -0.189127320918792 0.197196415752349 -0.275073751722819 -0.040750139450094 -0.110266892475839 -0.600641532119463 -0.553874359468121 -0.646548247644295 -0.712275382838926 -0.736465323110738 -0.743159524496644 -0.944019841744966 -0.856294302013423 -0.959831977080537 -0.641991780991611 -0.618436710858725 -0.711004343278523 -0.525369127516779 -0.313691275167785 -0.349664429530201 -0.927103903926174 -0.886670756208054 -0.960761824228188 -0.711546673275168 -0.745557413412416 -0.630494529231544 -0.89821028966443 -0.700584542583893 -0.762323536506711 -0.968100459194631 -0.846064343221477 -0.689842977261074 0.176607223706242 -0.425069986424832 -0.667846799198322 0.214336221197315 -0.282929687267114 -0.782300925838926 0.0282875910536577 -0.224504694595973 -0.791331381057047 -0.426265140067114 0.0603991269194631 -0.0866947937633893
28 6 "LAYING" 0.277532554764398 -0.0191721442063089 -0.109710873104188 0.00502076542617801 -0.255269944081178 0.0249844611486126 0.62376789513089 -0.14757775521466 -0.0469931021049738 0.52676177986911 -0.0919517939371728 -0.134631385823482 0.0807263062382199 0.0138224436546073 0.000824208324801046 -0.138892901435602 0.0454030595662827 0.103389348097775 -0.064496354556466 -0.0471474023101021 0.100840281329581 -0.10833592105699 0.117393655744503 -0.0501202827151832 -0.0881213551172775 -0.0447972595862042 -0.0607680707408115 0.116669489774424 0.0770168929348168 0.0534295577782199 0.0577713161180628 0.0534295577782199 0.0577713161180628 -0.0433686051075654 -0.108799307048874 -0.00129209649458115 0.116415811242277 -0.170147381333115 0.0334947993593456 -0.159034752953717 -0.654156519193717 -0.584932500113874 -0.715134474431937 -0.76912683545288 -0.82914485089267 -0.839710027295811 -0.960894109319372 -0.900205771675393 -0.970187240497382 -0.686723799059424 -0.670718095926963 -0.779061720358639 -0.386492146596859 -0.423141361256545 -0.362408376963351 -0.944271882303665 -0.933844686125654 -0.970017687172775 -0.674356656020942 -0.747067907931937 -0.673513886890838 -0.871902267774869 -0.876372233494764 -0.789492688138743 -0.969646693376963 -0.883584646465969 -0.717232810616492 0.0179948502780366 -0.323002437545288 -0.730205574730367 0.173610396659424 -0.294648171194686 -0.74490476843089 -0.122999827523272 -0.300678210758115 -0.805479660070681 -0.437369402670157 0.182743741320916 0.0624075363685864
29 6 "LAYING" 0.279111521944767 -0.018471953048314 -0.108675612269477 -0.243535893867442 -0.0770946730880233 0.183195123992471 0.683067625610465 0.115489757911628 0.208215370043721 -0.12339997875407 -0.288534878408721 0.315675967878488 0.0788382324713372 0.00900161248883721 -0.00355290542467733 -0.172423777202907 0.239071919519535 0.0786830469118314 -0.0101831910869331 -0.0882883296441861 0.0881626266546221 -0.104020780902326 0.0806215545440988 -0.130875765558343 -0.100707751809855 -0.0464322029527616 -0.052785999031686 0.0695980415567442 0.00303632484052326 -0.0538378575502907 0.0939323426265116 -0.0538378575502907 0.0939323426265116 -0.0564478157072674 -0.0592087373098837 -0.0546547989916279 0.12763557180814 -0.218868013251584 0.0143522397662791 -0.20864651869157 -0.579901000186134 -0.587686308146221 -0.680547675465116 -0.708927230813953 -0.750581394787791 -0.854427548043605 -0.949729111511628 -0.825034070420058 -0.957086441540698 -0.629875853152035 -0.641289075786337 -0.768433928313954 -0.46406976744186 -0.32406976744186 -0.289883720930233 -0.937440290261628 -0.939643485494186 -0.957088262034884 -0.685747413486628 -0.735972301656977 -0.689221357718023 -0.836240309302326 -0.855588897412791 -0.79731355255814 -0.967305915145349 -0.914452838052326 -0.70671410464157 0.162765300930698 -0.416251793360465 -0.669028383967733 0.227450813250137 -0.424940538727326 -0.758285140133721 -0.0446469221483721 -0.3057915577075 -0.835230722616279 -0.560722156395349 -0.0159365438755814 -0.131056819056395
30 6 "LAYING" 0.276305836721932 -0.0175856077340209 -0.10589355727859 -0.143400125626815 -0.21257253859235 -0.0731762491522976 0.696858200678851 0.0512698188974987 0.184343178348037 0.229973150774804 -0.350015903425065 -0.150781239767885 0.0734799270148825 0.00730438257971279 -0.000653871890373369 -0.128169660536501 0.00229590633900783 0.0210015119944125 -0.0354229280326632 -0.0717482452402089 0.0834544586693995 -0.305826492927963 -0.0668037356569191 -0.12437835701671 -0.0926769005274151 -0.0412903779669452 -0.0493556177875196 0.0300062593481462 0.0134706656739164 0.0755086924927415 0.0246006219916005 0.0755086924927415 0.0246006219916005 0.0510938582901149 -0.0777404795379373 0.0422555943245953 0.0463429788374674 -0.129294201143342 -0.03094015128 -0.142213704439031 -0.635650125322193 -0.55849001001906 -0.634958546900783 -0.770234985694517 -0.827502175509138 -0.891745328955614 -0.944842204203655 -0.787224614673629 -0.966196151436031 -0.685307771157441 -0.671673670524282 -0.755432212793734 -0.523864229765013 -0.488146214099217 -0.385169712793734 -0.940818814464752 -0.929976602689295 -0.966699485770235 -0.667418236692689 -0.629910665959817 -0.615699347830287 -0.923585725326371 -0.900277940587467 -0.810029710731071 -0.966663205744125 -0.847095632898172 -0.703574505741514 -0.0301197123824804 -0.384359197740731 -0.700549482714882 0.0817046208143603 -0.260261668204439 -0.712334143438642 -0.205094596687206 -0.135837396708616 -0.798808134543081 -0.563683489947781 0.0347383559268929 -0.118055740375574
